"","time","bitcoin","ethereum","ripple","bitcoin-cash","cardano","nem","litecoin","neo","stellar","iota","eos","dash","monero","tron","bitcoin-gold","ethereum-classic","qtum","icon","month","day","hour","min"
"7158","2018-02-11 20:25:00",855.201342281879,1.03347505503356,1273.36567785235,0.382398861744966,0.54997422147651,154.932322147651,113.524510067114,0.390312477852349,1.84609395973154,8.99742281879195,613.345812080537,244.549825503356,0.0448827194630873,140.119825503356,25.4404697986577,29.3409261744966,4.26088590604027,26.7791140939597,2,11,20,25
"7159","2018-02-11 20:30:00",855.180469798658,1.03363878926175,1273.29508724832,0.382391041610738,0.549942127516779,154.928912751678,113.52077852349,0.390301487248322,1.84593288590604,8.99669798657718,613.322134228188,244.533838926174,0.0448861718120805,140.083838926174,25.4396644295302,29.3396241610738,4.26051006711409,26.7794899328859,2,11,20,30
"7160","2018-02-11 20:35:00",855.159597315436,1.03380252348993,1273.2244966443,0.38238322147651,0.549910033557047,154.925503355705,113.517046979866,0.390290496644295,1.84577181208054,8.99597315436242,613.298456375839,244.517852348993,0.0448896241610738,140.047852348993,25.4388590604027,29.338322147651,4.26013422818792,26.7798657718121,2,11,20,35
"7161","2018-02-11 20:40:00",855.138724832215,1.03396625771812,1273.15390604027,0.382375401342282,0.549877939597315,154.922093959732,113.513315436242,0.390279506040268,1.84561073825503,8.99524832214765,613.27477852349,244.501865771812,0.0448930765100671,140.011865771812,25.4380536912752,29.3370201342282,4.25975838926175,26.7802416107383,2,11,20,40
"7162","2018-02-11 20:45:00",855.117852348993,1.03412999194631,1273.08331543624,0.382367581208054,0.549845845637584,154.918684563758,113.509583892617,0.390268515436242,1.84544966442953,8.99452348993289,613.251100671141,244.485879194631,0.0448965288590604,139.975879194631,25.4372483221476,29.3357181208054,4.25938255033557,26.7806174496644,2,11,20,45
"7163","2018-02-11 20:50:00",855.096979865772,1.0342937261745,1273.01272483221,0.382359761073826,0.549813751677852,154.915275167785,113.505852348993,0.390257524832215,1.84528859060403,8.99379865771812,613.227422818792,244.46989261745,0.0448999812080537,139.93989261745,25.4364429530201,29.3344161073825,4.2590067114094,26.7809932885906,2,11,20,50
"7164","2018-02-11 20:55:00",855.07610738255,1.03445746040268,1272.94213422819,0.382351940939597,0.549781657718121,154.911865771812,113.502120805369,0.390246534228188,1.84512751677852,8.99307382550336,613.203744966443,244.453906040268,0.044903433557047,139.903906040268,25.4356375838926,29.3331140939597,4.25863087248322,26.7813691275168,2,11,20,55
"7165","2018-02-11 21:00:00",855.055234899329,1.03462119463087,1272.87154362416,0.382344120805369,0.549749563758389,154.908456375839,113.498389261745,0.390235543624161,1.84496644295302,8.99234899328859,613.180067114094,244.437919463087,0.0449068859060403,139.867919463087,25.4348322147651,29.3318120805369,4.25825503355705,26.781744966443,2,11,21,0
"7166","2018-02-11 21:05:00",855.034362416107,1.03478492885906,1272.80095302013,0.382336300671141,0.549717469798658,154.905046979866,113.494657718121,0.390224553020134,1.84480536912752,8.99162416107383,613.156389261745,244.421932885906,0.0449103382550336,139.831932885906,25.4340268456376,29.3305100671141,4.25787919463087,26.7821208053691,2,11,21,5
"7167","2018-02-11 21:10:00",855.013489932886,1.03494866308725,1272.73036241611,0.382328480536913,0.549685375838926,154.901637583893,113.490926174497,0.390213562416107,1.84464429530201,8.99089932885906,613.132711409396,244.405946308725,0.0449137906040269,139.795946308725,25.4332214765101,29.3292080536913,4.2575033557047,26.7824966442953,2,11,21,10
"7168","2018-02-11 21:15:00",854.992617449665,1.03511239731544,1272.65977181208,0.382320660402685,0.549653281879195,154.898228187919,113.487194630872,0.390202571812081,1.84448322147651,8.9901744966443,613.109033557047,244.389959731544,0.0449172429530201,139.759959731544,25.4324161073826,29.3279060402685,4.25712751677852,26.7828724832215,2,11,21,15
"7169","2018-02-11 21:20:00",854.971744966443,1.03527613154362,1272.58918120805,0.382312840268456,0.549621187919463,154.894818791946,113.483463087248,0.390191581208054,1.84432214765101,8.98944966442953,613.085355704698,244.373973154362,0.0449206953020134,139.723973154362,25.431610738255,29.3266040268456,4.25675167785235,26.7832483221476,2,11,21,20
"7170","2018-02-11 21:25:00",854.950872483221,1.03543986577181,1272.51859060403,0.382305020134228,0.549589093959732,154.891409395973,113.479731543624,0.390180590604027,1.8441610738255,8.98872483221477,613.061677852349,244.357986577181,0.0449241476510067,139.687986577181,25.4308053691275,29.3253020134228,4.25637583892617,26.7836241610738,2,11,21,25
"7171","2018-02-11 21:30:00",854.93,1.0356036,1272.448,0.3822972,0.549557,154.888,113.476,0.3901696,1.844,8.988,613.038,244.342,0.0449276,139.652,25.43,29.324,4.256,26.784,2,11,21,30
"7172","2018-02-11 21:35:00",854.909127516779,1.03576733422819,1272.37740939597,0.382289379865772,0.549524906040268,154.884590604027,113.472268456376,0.390158609395973,1.8438389261745,8.98727516778523,613.014322147651,244.326013422819,0.0449310523489933,139.616013422819,25.4291946308725,29.3226979865772,4.25562416107383,26.7843758389262,2,11,21,35
"7173","2018-02-11 21:40:00",854.888255033557,1.03593106845638,1272.30681879195,0.382281559731544,0.549492812080537,154.881181208054,113.468536912752,0.390147618791946,1.84367785234899,8.98655033557047,612.990644295302,244.310026845638,0.0449345046979866,139.580026845638,25.428389261745,29.3213959731544,4.25524832214765,26.7847516778523,2,11,21,40
"7174","2018-02-11 21:45:00",854.867382550336,1.03609480268456,1272.23622818792,0.382273739597315,0.549460718120805,154.877771812081,113.464805369128,0.390136628187919,1.84351677852349,8.98582550335571,612.966966442953,244.294040268456,0.0449379570469799,139.544040268456,25.4275838926174,29.3200939597315,4.25487248322148,26.7851275167785,2,11,21,45
"7175","2018-02-11 21:50:00",854.846510067114,1.03625853691275,1272.16563758389,0.382265919463087,0.549428624161074,154.874362416107,113.461073825503,0.390125637583893,1.84335570469799,8.98510067114094,612.943288590604,244.278053691275,0.0449414093959732,139.508053691275,25.4267785234899,29.3187919463087,4.2544966442953,26.7855033557047,2,11,21,50
"7176","2018-02-11 21:55:00",854.825637583893,1.03642227114094,1272.09504697987,0.382258099328859,0.549396530201342,154.870953020134,113.457342281879,0.390114646979866,1.84319463087248,8.98437583892617,612.919610738255,244.262067114094,0.0449448617449664,139.472067114094,25.4259731543624,29.3174899328859,4.25412080536913,26.7858791946309,2,11,21,55
"7177","2018-02-11 22:00:00",854.804765100671,1.03658600536913,1272.02445637584,0.382250279194631,0.549364436241611,154.867543624161,113.453610738255,0.390103656375839,1.84303355704698,8.98365100671141,612.895932885906,244.246080536913,0.0449483140939597,139.436080536913,25.4251677852349,29.3161879194631,4.25374496644295,26.786255033557,2,11,22,0
"7178","2018-02-11 22:05:00",854.78389261745,1.03674973959732,1271.95386577181,0.382242459060403,0.549332342281879,154.864134228188,113.449879194631,0.390092665771812,1.84287248322148,8.98292617449665,612.872255033557,244.230093959732,0.044951766442953,139.400093959732,25.4243624161074,29.3148859060403,4.25336912751678,26.7866308724832,2,11,22,5
"7179","2018-02-11 22:10:00",854.763020134228,1.0369134738255,1271.88327516779,0.382234638926175,0.549300248322148,154.860724832215,113.446147651007,0.390081675167785,1.84271140939597,8.98220134228188,612.848577181208,244.21410738255,0.0449552187919463,139.36410738255,25.4235570469799,29.3135838926174,4.2529932885906,26.7870067114094,2,11,22,10
"7180","2018-02-11 22:15:00",854.742147651007,1.03707720805369,1271.81268456376,0.382226818791946,0.549268154362416,154.857315436242,113.442416107383,0.390070684563758,1.84255033557047,8.98147651006711,612.824899328859,244.198120805369,0.0449586711409396,139.328120805369,25.4227516778523,29.3122818791946,4.25261744966443,26.7873825503356,2,11,22,15
"7181","2018-02-11 22:20:00",854.721275167785,1.03724094228188,1271.74209395973,0.382218998657718,0.549236060402685,154.853906040268,113.438684563758,0.390059693959732,1.84238926174497,8.98075167785235,612.80122147651,244.182134228188,0.0449621234899329,139.292134228188,25.4219463087248,29.3109798657718,4.25224161073826,26.7877583892617,2,11,22,20
"7182","2018-02-11 22:25:00",854.700402684564,1.03740467651007,1271.6715033557,0.38221117852349,0.549203966442953,154.850496644295,113.434953020134,0.390048703355705,1.84222818791946,8.98002684563759,612.777543624161,244.166147651007,0.0449655758389262,139.256147651007,25.4211409395973,29.309677852349,4.25186577181208,26.7881342281879,2,11,22,25
"7183","2018-02-11 22:30:00",854.679530201342,1.03756841073826,1271.60091275168,0.382203358389262,0.549171872483222,154.847087248322,113.43122147651,0.390037712751678,1.84206711409396,8.97930201342282,612.753865771812,244.150161073826,0.0449690281879195,139.220161073825,25.4203355704698,29.3083758389262,4.25148993288591,26.7885100671141,2,11,22,30
"7184","2018-02-11 22:35:00",854.658657718121,1.03773214496644,1271.53032214765,0.382195538255034,0.54913977852349,154.843677852349,113.427489932886,0.390026722147651,1.84190604026846,8.97857718120805,612.730187919463,244.134174496644,0.0449724805369128,139.184174496644,25.4195302013423,29.3070738255034,4.25111409395973,26.7888859060403,2,11,22,35
"7185","2018-02-11 22:40:00",854.637785234899,1.03789587919463,1271.45973154362,0.382187718120805,0.549107684563758,154.840268456376,113.423758389262,0.390015731543624,1.84174496644295,8.97785234899329,612.706510067114,244.118187919463,0.044975932885906,139.148187919463,25.4187248322148,29.3057718120805,4.25073825503356,26.7892617449664,2,11,22,40
"7186","2018-02-11 22:45:00",854.616912751678,1.03805961342282,1271.3891409396,0.382179897986577,0.549075590604027,154.836859060403,113.420026845638,0.390004740939597,1.84158389261745,8.97712751677852,612.682832214765,244.102201342282,0.0449793852348993,139.112201342282,25.4179194630872,29.3044697986577,4.25036241610738,26.7896375838926,2,11,22,45
"7187","2018-02-11 22:50:00",854.596040268456,1.03822334765101,1271.31855033557,0.382172077852349,0.549043496644295,154.83344966443,113.416295302013,0.38999375033557,1.84142281879195,8.97640268456376,612.659154362416,244.086214765101,0.0449828375838926,139.076214765101,25.4171140939597,29.3031677852349,4.24998657718121,26.7900134228188,2,11,22,50
"7188","2018-02-11 22:55:00",854.575167785235,1.03838708187919,1271.24795973154,0.382164257718121,0.549011402684564,154.830040268456,113.412563758389,0.389982759731544,1.84126174496644,8.97567785234899,612.635476510067,244.070228187919,0.0449862899328859,139.040228187919,25.4163087248322,29.3018657718121,4.24961073825503,26.790389261745,2,11,22,55
"7189","2018-02-11 23:00:00",854.554295302013,1.03855081610738,1271.17736912752,0.382156437583893,0.548979308724832,154.826630872483,113.408832214765,0.389971769127517,1.84110067114094,8.97495302013423,612.611798657718,244.054241610738,0.0449897422818792,139.004241610738,25.4155033557047,29.3005637583893,4.24923489932886,26.7907651006711,2,11,23,0
"7190","2018-02-11 23:05:00",854.533422818792,1.03871455033557,1271.10677852349,0.382148617449664,0.548947214765101,154.82322147651,113.405100671141,0.38996077852349,1.84093959731544,8.97422818791946,612.588120805369,244.038255033557,0.0449931946308725,138.968255033557,25.4146979865772,29.2992617449664,4.24885906040269,26.7911409395973,2,11,23,5
"7191","2018-02-11 23:10:00",854.51255033557,1.03887828456376,1271.03618791946,0.382140797315436,0.548915120805369,154.819812080537,113.401369127517,0.389949787919463,1.84077852348993,8.9735033557047,612.56444295302,244.022268456376,0.0449966469798658,138.932268456376,25.4138926174497,29.2979597315436,4.24848322147651,26.7915167785235,2,11,23,10
"7192","2018-02-11 23:15:00",854.491677852349,1.03904201879195,1270.96559731544,0.382132977181208,0.548883026845638,154.816402684564,113.397637583893,0.389938797315436,1.84061744966443,8.97277852348993,612.540765100671,244.006281879195,0.0450000993288591,138.896281879195,25.4130872483221,29.2966577181208,4.24810738255034,26.7918926174497,2,11,23,15
"7193","2018-02-11 23:20:00",854.470805369128,1.03920575302013,1270.89500671141,0.38212515704698,0.548850932885906,154.812993288591,113.393906040268,0.389927806711409,1.84045637583893,8.97205369127517,612.517087248322,243.990295302013,0.0450035516778524,138.860295302013,25.4122818791946,29.295355704698,4.24773154362416,26.7922684563758,2,11,23,20
"7194","2018-02-11 23:25:00",854.449932885906,1.03936948724832,1270.82441610738,0.382117336912752,0.548818838926175,154.809583892617,113.390174496644,0.389916816107383,1.84029530201342,8.9713288590604,612.493409395973,243.974308724832,0.0450070040268456,138.824308724832,25.4114765100671,29.2940536912752,4.24735570469799,26.792644295302,2,11,23,25
"7195","2018-02-11 23:30:00",854.429060402685,1.03953322147651,1270.75382550336,0.382109516778524,0.548786744966443,154.806174496644,113.38644295302,0.389905825503356,1.84013422818792,8.97060402684564,612.469731543624,243.958322147651,0.0450104563758389,138.788322147651,25.4106711409396,29.2927516778523,4.24697986577181,26.7930201342282,2,11,23,30
"7196","2018-02-11 23:35:00",854.408187919463,1.0396969557047,1270.68323489933,0.382101696644295,0.548754651006711,154.802765100671,113.382711409396,0.389894834899329,1.83997315436242,8.96987919463087,612.446053691275,243.94233557047,0.0450139087248322,138.75233557047,25.4098657718121,29.2914496644295,4.24660402684564,26.7933959731544,2,11,23,35
"7197","2018-02-11 23:40:00",854.387315436242,1.03986068993289,1270.6126442953,0.382093876510067,0.54872255704698,154.799355704698,113.378979865772,0.389883844295302,1.83981208053691,8.96915436241611,612.422375838926,243.926348993289,0.0450173610738255,138.716348993289,25.4090604026846,29.2901476510067,4.24622818791946,26.7937718120805,2,11,23,40
"7198","2018-02-11 23:45:00",854.36644295302,1.04002442416107,1270.54205369128,0.382086056375839,0.548690463087248,154.795946308725,113.375248322148,0.389872853691275,1.83965100671141,8.96842953020134,612.398697986577,243.910362416107,0.0450208134228188,138.680362416107,25.408255033557,29.2888456375839,4.24585234899329,26.7941476510067,2,11,23,45
"7199","2018-02-11 23:50:00",854.345570469799,1.04018815838926,1270.47146308725,0.382078236241611,0.548658369127517,154.792536912752,113.371516778523,0.389861863087248,1.83948993288591,8.96770469798658,612.375020134228,243.894375838926,0.0450242657718121,138.644375838926,25.4074496644295,29.2875436241611,4.24547651006711,26.7945234899329,2,11,23,50
"7200","2018-02-11 23:55:00",854.324697986577,1.04035189261745,1270.40087248322,0.382070416107383,0.548626275167785,154.789127516779,113.367785234899,0.389850872483221,1.8393288590604,8.96697986577181,612.351342281879,243.878389261745,0.0450277181208054,138.608389261745,25.406644295302,29.2862416107383,4.24510067114094,26.7948993288591,2,11,23,55
"7201","2018-02-12 00:00:00",854.303825503356,1.04051562684564,1270.33028187919,0.382062595973154,0.548594181208054,154.785718120805,113.364053691275,0.389839881879195,1.8391677852349,8.96625503355705,612.32766442953,243.862402684564,0.0450311704697987,138.572402684564,25.4058389261745,29.2849395973154,4.24472483221477,26.7952751677852,2,12,0,0
"7202","2018-02-12 00:05:00",854.282953020134,1.04067936107383,1270.25969127517,0.382054775838926,0.548562087248322,154.782308724832,113.360322147651,0.389828891275168,1.8390067114094,8.96553020134228,612.303986577181,243.846416107383,0.0450346228187919,138.536416107383,25.405033557047,29.2836375838926,4.24434899328859,26.7956510067114,2,12,0,5
